File Name,Std,Mean,Median,Min,Max,Skewness,Kurtosis,Mode,Q1,Q3,IQR,ZCR Mean,ZCR Median,ZCR Std,ZCR Kurtosis,ZCR Skewness,RMSE Mean,RMSE Median,RMSE Std,RMSE Kurtosis,RMSE Skewness,Label
OAF_kick_angry.wav,0.046166755,3.7998423e-05,0.000579834,-0.2241211,0.20962524,-0.12431661042306644,3.772445582656852,0.0007324219,-0.007537841796875,0.009765625,0.017303466796875,0.08623417721518987,0.048828125,0.10926839638614409,4.871364349227974,2.3716923856463916,0.04616677,0.04616677,0.0,NaN,NaN,angry
OAF_lid_angry.wav,0.04172421,-0.00013066999,-0.0004272461,-0.22937012,0.22662354,0.021488728843040917,5.549586190419678,-0.0021362305,-0.012176513671875,0.011077880859375,0.02325439453125,0.08840762867647059,0.060791015625,0.09829566783288946,6.627076523488515,2.691764412110078,0.041724414,0.041724414,0.0,NaN,NaN,angry
OAF_far_angry.wav,0.04996241,3.214251e-05,0.00018310547,-0.2553711,0.2859192,-0.04849569725526162,4.182279609745952,-6.1035156e-05,-0.013671875,0.01434326171875,0.02801513671875,0.1253119574652778,0.0869140625,0.11167877197944609,2.272134015808825,1.846299559731328,0.049962413,0.049962413,0.0,NaN,NaN,angry
OAF_check_angry.wav,0.054488674,-6.317268e-05,-0.0002746582,-0.300354,0.28884888,-0.21502347231316857,4.4952516230516775,-0.0010375977,-0.01141357421875,0.014617919921875,0.026031494140625,0.11143319818037975,0.0654296875,0.1302771716468193,3.5119958134855676,2.0701704000431045,0.054488707,0.054488707,0.0,NaN,NaN,angry
OAF_doll_angry.wav,0.056247495,-4.0779687e-05,-9.1552734e-05,-0.3157959,0.27960205,0.03193511138149436,3.439162134359396,0.0013122559,-0.015472412109375,0.0162353515625,0.031707763671875,0.07672901642628205,0.0458984375,0.10160191012039894,7.880780017575017,2.9594186029035057,0.05624751,0.05624751,0.0,NaN,NaN,angry
OAF_hate_angry.wav,0.029772732,-5.9024573e-05,-0.0002746582,-0.17871094,0.15411377,-0.0959830510443317,3.8360685695719017,0.001373291,-0.007171630859375,0.009979248046875,0.01715087890625,0.09169371698943662,0.06298828125,0.08088145027157803,3.5402548023634015,2.0081734387276096,0.02977279,0.02977279,0.0,NaN,NaN,angry
OAF_dead_angry.wav,0.03920292,-0.00014676969,-0.00076293945,-0.22473145,0.23461914,-0.006203465962120455,4.901153989214502,-0.0018920898,-0.010223388671875,0.010986328125,0.021209716796875,0.07877145686619719,0.06201171875,0.09177736708798352,6.629984792276598,2.614393187071667,0.039203193,0.039203193,0.0,NaN,NaN,angry
OAF_goose_angry.wav,0.041632902,0.00015645323,0.0006713867,-0.22927856,0.23583984,0.06818311296654908,5.436794577384376,0.0015869141,-0.01031494140625,0.011444091796875,0.021759033203125,0.11100706335616438,0.0615234375,0.11114920936742723,1.1559553433452407,1.5477333055555291,0.041633192,0.041633192,0.0,NaN,NaN,angry
OAF_fail_angry.wav,0.046020817,6.9039925e-06,-0.0004272461,-0.28955078,0.2734375,0.0019153979991327007,6.107462489099511,-0.0032348633,-0.009765625,0.01152801513671875,0.02129364013671875,0.11086588541666667,0.0634765625,0.11630283736425687,2.2383557641334217,1.780320410529209,0.04602082,0.04602082,0.0,NaN,NaN,angry
OAF_dog_angry.wav,0.066574514,-3.3849592e-05,-0.00039672852,-0.3225708,0.39752197,-0.007506617883701772,3.2975381484023574,-0.0016479492,-0.01611328125,0.016693115234375,0.032806396484375,0.07967423804012345,0.048828125,0.10518447919241732,7.902677838757521,2.96734820938637,0.06657452,0.06657452,0.0,NaN,NaN,angry
OAF_chat_angry.wav,0.030885294,9.999564e-06,0.00036621094,-0.18966675,0.16235352,-0.25125764498100034,3.877626509880794,0.0005493164,-0.0103759765625,0.011932373046875,0.022308349609375,0.09831194196428572,0.070556640625,0.0910942626024254,2.3900824845496835,1.8360733143181738,0.030885292,0.030885292,0.0,NaN,NaN,angry
OAF_gas_angry.wav,0.052746408,8.376266e-05,0.0009765625,-0.38198853,0.31817627,-0.249185497616868,8.308985344677238,0.0014953613,-0.01202392578125,0.01202392578125,0.0240478515625,0.11785502373417721,0.06884765625,0.1258667022765329,2.5955949602385866,1.91733626731568,0.05274647,0.05274647,0.0,NaN,NaN,angry
OAF_lean_angry.wav,0.043269034,-1.17091495e-05,0.0011901855,-0.2487793,0.2755432,-0.2031964287582797,3.774535806465428,0.0011901855,-0.01544189453125,0.015869140625,0.03131103515625,0.07963992387820513,0.047607421875,0.10499323810745911,6.465499909720052,2.760407059667436,0.043269034,0.043269034,0.0,NaN,NaN,angry
OAF_choice_angry.wav,0.044240557,-3.9662693e-05,-0.00039672852,-0.28460693,0.2607727,-0.05777090822970286,6.232939542120684,-0.00061035156,-0.008941650390625,0.0123291015625,0.021270751953125,0.13219713184931506,0.07763671875,0.12569807455977897,0.16494771696339017,1.2383807675493683,0.044240575,0.044240575,0.0,NaN,NaN,angry
OAF_chief_angry.wav,0.035090007,0.00012370381,0.0010986328,-0.21948242,0.2104187,-0.20745073853457732,5.319477178744329,0.0029907227,-0.00848388671875,0.010711669921875,0.019195556640625,0.13479066506410256,0.064208984375,0.1384386453060835,0.3716786162956689,1.319565505524284,0.035090223,0.035090223,0.0,NaN,NaN,angry
OAF_back_angry.wav,0.056031466,0.00016488865,0.0011291504,-0.3373413,0.3262024,-0.08022080913152453,5.420022492896827,0.00088500977,-0.01239013671875,0.013214111328125,0.025604248046875,0.08104808910472973,0.055908203125,0.09965359685510851,6.784437465151788,2.70483533858925,0.056031708,0.056031708,0.0,NaN,NaN,angry
OAF_jar_angry.wav,0.04242198,1.1657184e-05,0.000579834,-0.24179077,0.2524109,-0.12233285785275436,3.502598596030528,-0.0045166016,-0.012237548828125,0.015167236328125,0.02740478515625,0.08692708333333334,0.0693359375,0.09147848893437743,7.083869342063437,2.652903263759796,0.04242198,0.04242198,0.0,NaN,NaN,angry
OAF_have_angry.wav,0.051791094,2.8205217e-05,-0.00030517578,-0.32754517,0.3072815,-0.1047200950378283,5.264321594224533,-0.00033569336,-0.011932373046875,0.011962890625,0.023895263671875,0.08915150316455696,0.0517578125,0.10107992483581997,5.763983848735974,2.5855183739526475,0.0517911,0.0517911,0.0,NaN,NaN,angry
OAF_hire_angry.wav,0.032825593,-2.6902148e-05,-0.00021362305,-0.17837524,0.19036865,-0.10902383194328949,3.2805109358510727,-0.003692627,-0.010589599609375,0.01146697998046875,0.02205657958984375,0.0908474392361111,0.061279296875,0.10478803602091394,7.1491821481182765,2.8111487543319633,0.032825604,0.032825604,0.0,NaN,NaN,angry
OAF_laud_angry.wav,0.037441637,-7.449631e-05,-0.00018310547,-0.2262268,0.17828369,-0.0749790841624794,2.29364128702269,0.001739502,-0.014617919921875,0.0159912109375,0.030609130859375,0.0805419921875,0.0537109375,0.09490524899906626,6.870437619193918,2.754928549656045,0.037441712,0.037441712,0.0,NaN,NaN,angry
OAF_gun_angry.wav,0.021252323,-1.6451573e-05,-0.00012207031,-0.124572754,0.1149292,-0.17412293644274507,4.061992103141777,-0.0011901855,-0.006072998046875,0.007354736328125,0.013427734375,0.08653135557432433,0.052978515625,0.10505723588342739,5.204763611508701,2.4315500772654075,0.021252329,0.021252329,0.0,NaN,NaN,angry
OAF_chain_angry.wav,0.05687855,3.065655e-05,0.0002746582,-0.29577637,0.24456787,-0.16368987822787953,3.370483448622309,-0.0005493164,-0.0133056640625,0.014617919921875,0.027923583984375,0.10562094155844155,0.05029296875,0.12167183999033634,2.3082549472706164,1.8491537721406783,0.05687856,0.05687856,0.0,NaN,NaN,angry
OAF_ditch_angry.wav,0.022730066,0.00018874744,0.0010375977,-0.16513062,0.15414429,-0.11605120947723897,6.739051617566183,0.0022583008,-0.00653076171875,0.0064697265625,0.01300048828125,0.0789893897804054,0.0576171875,0.09303819529876067,5.455423823771486,2.3811066777879337,0.02273085,0.02273085,0.0,NaN,NaN,angry
OAF_knock_angry.wav,0.036314335,2.6662967e-05,0.001373291,-0.19515991,0.16976929,-0.1554337303189434,2.856286998622939,0.0032653809,-0.0093994140625,0.011810302734375,0.021209716796875,0.07351719647988506,0.04736328125,0.09646773342965709,7.182368942118151,2.801422426529465,0.036314342,0.036314342,0.0,NaN,NaN,angry
OAF_hall_angry.wav,0.05069315,1.9436836e-06,0.00018310547,-0.31427002,0.25646973,-0.3522759954204616,4.646831024023885,0.0008544922,-0.015289306640625,0.0177001953125,0.032989501953125,0.08545600043402778,0.0546875,0.09638524604334663,7.128301275088143,2.8452964520992605,0.050693147,0.050693147,0.0,NaN,NaN,angry
OAF_burn_angry.wav,0.0441778,5.0752697e-06,-0.00012207031,-0.19799805,0.25680542,0.5062379363967078,4.593441428203035,-0.0011901855,-0.012786865234375,0.011474609375,0.024261474609375,0.07896894290123457,0.0419921875,0.11310996775521004,6.6246852239616345,2.7555505833230995,0.0441778,0.0441778,0.0,NaN,NaN,angry
OAF_door_angry.wav,0.05132215,3.5566496e-05,0.0007019043,-0.27886963,0.23461914,-0.19275645486910295,2.8562883016770932,0.0028686523,-0.016754150390625,0.01861572265625,0.035369873046875,0.07516891891891891,0.056884765625,0.07758461510629648,9.068387294117475,3.0001036524458087,0.051322166,0.051322166,0.0,NaN,NaN,angry
OAF_gin_angry.wav,0.02649318,3.0044499e-05,0.0010681152,-0.17333984,0.15322876,-0.2615555678588452,4.3497732813721575,0.0017089844,-0.007415771484375,0.009002685546875,0.01641845703125,0.08553916529605263,0.05859375,0.08998204498764552,4.469620341206123,2.017422263747019,0.026493195,0.026493195,0.0,NaN,NaN,angry
OAF_bean_angry.wav,0.03708687,-0.00012093605,-0.00018310547,-0.28231812,0.20602417,-0.46706686104980266,4.9976371295597755,-0.0014038086,-0.01397705078125,0.015594482421875,0.029571533203125,0.07601883162313433,0.04833984375,0.09666964636705193,7.646634559616148,2.8353653827407537,0.037087064,0.037087064,0.0,NaN,NaN,angry
OAF_dime_angry.wav,0.042677443,7.9007737e-07,0.0005187988,-0.26052856,0.29986572,0.005539891307555896,3.75872677751289,0.0020446777,-0.01287841796875,0.01416015625,0.02703857421875,0.080133056640625,0.0576171875,0.09004474195826401,8.552836080938246,2.9124162858334666,0.042677443,0.042677443,0.0,NaN,NaN,angry
OAF_limb_angry.wav,0.04211534,1.9384453e-05,0.0010681152,-0.18725586,0.1968689,-0.20400853122084642,2.1608900521601493,0.0030822754,-0.014556884765625,0.016632080078125,0.03118896484375,0.07060046073717949,0.046875,0.08069167747524038,6.144893481022224,2.627124429012484,0.04211534,0.04211534,0.0,NaN,NaN,angry
OAF_kite_angry.wav,0.041572995,-0.00021969272,-0.00064086914,-0.2321167,0.197052,-0.15013704149798732,3.3927309145736224,0.00036621094,-0.01214599609375,0.01434326171875,0.0264892578125,0.08793131510416667,0.06103515625,0.09782651680968624,6.907604714642591,2.7516161850697705,0.041573577,0.041573577,0.0,NaN,NaN,angry
OAF_food_angry.wav,0.03931727,-8.872115e-05,0.00064086914,-0.2225647,0.2164917,-0.21443065457232435,3.0324788743976203,0.00021362305,-0.01312255859375,0.013885498046875,0.027008056640625,0.11372994087837837,0.0615234375,0.11254360387119988,0.99935896346725,1.4711699131625053,0.039317366,0.039317366,0.0,NaN,NaN,angry
OAF_cab_angry.wav,0.027313452,-0.00021072589,0.0002746582,-0.1607666,0.13674927,-0.36471936436461677,4.196714904653584,-0.0010986328,-0.007781982421875,0.00860595703125,0.016387939453125,0.08495396205357143,0.056396484375,0.0865313137611817,6.683086615048948,2.5268230037733397,0.027314264,0.027314264,0.0,NaN,NaN,angry
OAF_gaze_angry.wav,0.03878405,4.2344433e-05,0.00039672852,-0.20092773,0.23498535,0.10853736938165097,5.175996437088974,-0.0015258789,-0.0101318359375,0.012542724609375,0.022674560546875,0.08306206597222222,0.0576171875,0.07647195788389105,2.7622321971615174,1.8272907981403939,0.03878407,0.03878407,0.0,NaN,NaN,angry
OAF_bone_angry.wav,0.06300477,4.7953727e-05,-3.0517578e-05,-0.261261,0.30508423,0.10380887374025306,2.691913240973788,-0.0018005371,-0.01873779296875,0.020416259765625,0.039154052734375,0.076080322265625,0.04052734375,0.11534881324346703,7.240757396868933,2.855570622195289,0.063004784,0.063004784,0.0,NaN,NaN,angry
OAF_life_angry.wav,0.032785203,5.576902e-07,-0.00048828125,-0.19268799,0.21279907,-0.010984441581452111,8.774798511668454,-0.001953125,-0.00634765625,0.0086669921875,0.0150146484375,0.08122996794871795,0.06005859375,0.07913521159882077,3.7850630642024683,1.9710464029415067,0.0327852,0.0327852,0.0,NaN,NaN,angry
OAF_death_angry.wav,0.04514108,6.8026915e-05,3.0517578e-05,-0.31689453,0.26452637,-0.1828869621841237,6.717010344599116,-0.0011901855,-0.0093994140625,0.011322021484375,0.020721435546875,0.07908302017405064,0.05908203125,0.08746319605691671,7.911019955435968,2.7861579076693137,0.045141134,0.045141134,0.0,NaN,NaN,angry
OAF_hash_angry.wav,0.038205884,9.186234e-05,0.0005187988,-0.23464966,0.20080566,-0.1927981773449369,4.918639687423105,-0.0007019043,-0.009521484375,0.011138916015625,0.020660400390625,0.12045476466049383,0.08251953125,0.11353587828894524,3.87829006940202,2.14716761665674,0.038205996,0.038205996,0.0,NaN,NaN,angry
OAF_kill_angry.wav,0.04796469,0.0001224403,0.0006713867,-0.2702942,0.26245117,-0.1306985695010818,3.129591311102981,-0.0006713867,-0.0150909423828125,0.01641845703125,0.0315093994140625,0.08728705512152778,0.0478515625,0.09960533559601573,4.6721562773541025,2.3235038304654942,0.04796484,0.04796484,0.0,NaN,NaN,angry
OAF_chalk_angry.wav,0.046207502,0.00011195184,0.0014648438,-0.27651978,0.25061035,-0.1540522812508694,3.890510679038808,0.0016174316,-0.01336669921875,0.0167694091796875,0.0301361083984375,0.10333343050373134,0.06982421875,0.09595455167513425,2.473670964919034,1.817729669279618,0.046207637,0.046207637,0.0,NaN,NaN,angry
OAF_germ_angry.wav,0.04315362,-0.00010501575,6.1035156e-05,-0.21078491,0.25219727,0.207445012615727,5.084541367888635,0.0017089844,-0.011322021484375,0.012054443359375,0.02337646484375,0.08616444762323944,0.05908203125,0.08745708798688416,5.000482573961026,2.3216770240366436,0.043153748,0.043153748,0.0,NaN,NaN,angry
OAF_date_angry.wav,0.028648028,-6.877244e-05,-9.1552734e-05,-0.13308716,0.14266968,0.011784765442538672,3.2926201230595087,0.0009765625,-0.008575439453125,0.009490966796875,0.01806640625,0.08238699776785714,0.0517578125,0.10207263713610454,5.12165338380872,2.472335427297693,0.028648112,0.028648112,0.0,NaN,NaN,angry
OAF_cause_angry.wav,0.034879994,-9.2723254e-05,-0.00018310547,-0.22116089,0.19134521,-0.09358685639336715,4.257522880645854,0.00036621094,-0.008056640625,0.0096435546875,0.0177001953125,0.0821216724537037,0.06396484375,0.07001843537303802,7.179700270709018,2.533140669866292,0.034880117,0.034880117,0.0,NaN,NaN,angry
OAF_late_angry.wav,0.029932527,7.315718e-05,0.00045776367,-0.1829834,0.20327759,0.26066198676997954,6.726600306625043,0.0009765625,-0.006591796875,0.007568359375,0.01416015625,0.07685546875,0.061279296875,0.0791322850976091,5.623475059127173,2.3599689966759883,0.029932614,0.029932614,0.0,NaN,NaN,angry
OAF_book_angry.wav,0.046118055,5.243991e-05,0.00030517578,-0.24963379,0.23275757,-0.08788634959487637,4.279914062343307,-0.0026550293,-0.00872802734375,0.011260986328125,0.019989013671875,0.08134230522260275,0.05810546875,0.08733301206195748,3.0947101064070424,1.9598839243180122,0.04611808,0.04611808,0.0,NaN,NaN,angry
OAF_juice_angry.wav,0.02017067,0.00032589634,0.00064086914,-0.12838745,0.12872314,-0.25480881727485444,4.889154473451165,0.0007019043,-0.005767822265625,0.007354736328125,0.01312255859375,0.08864524147727272,0.0634765625,0.08657844864959718,0.7154423942263124,1.3693599813405313,0.020173302,0.020173302,0.0,NaN,NaN,angry
OAF_hit_angry.wav,0.033693686,0.00014479841,-0.0002746582,-0.16900635,0.17782593,-0.1492141582256091,2.6474229965191345,-0.00076293945,-0.0101318359375,0.01275634765625,0.02288818359375,0.08092698317307692,0.05126953125,0.09923222328626563,5.804303793775139,2.598317768611869,0.033693995,0.033693995,0.0,NaN,NaN,angry
OAF_learn_angry.wav,0.04109431,4.264858e-05,0.00048828125,-0.21377563,0.2791443,0.3849138759996327,6.806298445765325,0.0,-0.010833740234375,0.0111083984375,0.021942138671875,0.0789410316780822,0.0546875,0.07978683926768275,6.918741356398105,2.68386391936303,0.041094333,0.041094333,0.0,NaN,NaN,angry
OAF_king_angry.wav,0.041825484,-8.1248654e-05,0.00036621094,-0.29211426,0.25369263,-0.3498392789753879,6.774189495746819,-0.002380371,-0.009674072265625,0.011932373046875,0.0216064453125,0.094757080078125,0.052734375,0.10693168028769937,4.258168487801648,2.2378912505557977,0.041825563,0.041825563,0.0,NaN,NaN,angry
OAF_keen_angry.wav,0.035685368,2.2436434e-05,0.00048828125,-0.22976685,0.19839478,-0.24481680691583055,4.405581225250678,0.00039672852,-0.010406494140625,0.012969970703125,0.02337646484375,0.08341868330792683,0.054931640625,0.0916648741418199,5.283952730183767,2.331641066073304,0.035685375,0.035685375,0.0,NaN,NaN,angry
OAF_goal_angry.wav,0.033023667,5.91074e-06,0.0007324219,-0.16091919,0.14086914,-0.21946598400673162,2.5683601959277373,0.00012207031,-0.011444091796875,0.0128173828125,0.024261474609375,0.07993766053082192,0.05078125,0.09128369446588169,6.731393040978855,2.7116275642893557,0.033023667,0.033023667,0.0,NaN,NaN,angry
OAF_five_angry.wav,0.031066176,1.3414734e-05,0.00015258789,-0.1522522,0.1630249,-0.23643587142088432,3.1150705228676037,-0.00018310547,-0.007598876953125,0.0093994140625,0.016998291015625,0.10036107113486842,0.06640625,0.08932732322345739,2.1016503243674274,1.724935941451607,0.03106618,0.03106618,0.0,NaN,NaN,angry
OAF_keep_angry.wav,0.02690812,7.2730894e-05,0.0012207031,-0.14501953,0.13400269,-0.2853871034817366,4.063748055194762,0.0011901855,-0.006317138671875,0.007537841796875,0.01385498046875,0.0792578125,0.04736328125,0.09835599433435997,4.267610842208788,2.221192294858665,0.026908219,0.026908219,0.0,NaN,NaN,angry
OAF_bath_angry.wav,0.05805632,0.00012588598,0.0006713867,-0.34371948,0.31420898,-0.20055103130006255,4.48771318519093,0.00018310547,-0.01348876953125,0.013702392578125,0.027191162109375,0.10591898336038962,0.05078125,0.12351881979802262,2.4498598334628223,1.9208696110198573,0.058056455,0.058056455,0.0,NaN,NaN,angry
OAF_gap_angry.wav,0.040288486,2.6291282e-05,0.00039672852,-0.2432251,0.20974731,-0.05266354522145745,4.467267270006526,0.00039672852,-0.01043701171875,0.011871337890625,0.022308349609375,0.07940995065789473,0.06103515625,0.07892304807133904,5.513441715095212,2.3365292821107704,0.040288493,0.040288493,0.0,NaN,NaN,angry
OAF_hurl_angry.wav,0.06083486,0.00012270313,0.00030517578,-0.2548523,0.31884766,0.3419921307198071,3.917550514942042,0.0018615723,-0.01888275146484375,0.016815185546875,0.03569793701171875,0.0789747362012987,0.0517578125,0.09257187854714696,7.192246037496307,2.791386320723784,0.060834985,0.060834985,0.0,NaN,NaN,angry
OAF_join_angry.wav,0.04892913,-5.5177924e-07,-0.00021362305,-0.24377441,0.2836609,0.025652490764519864,4.210873213750831,-0.0011901855,-0.0145263671875,0.0152587890625,0.02978515625,0.09264026988636363,0.04736328125,0.1212250983322255,5.016993390102057,2.427488393404685,0.048929125,0.048929125,0.0,NaN,NaN,angry
OAF_dab_angry.wav,0.04145505,8.73166e-05,0.00045776367,-0.19250488,0.22109985,-0.1710630955727253,2.929180919954521,-0.0004272461,-0.01263427734375,0.014190673828125,0.026824951171875,0.097578125,0.06201171875,0.09382094483611537,5.001741975164503,2.3467907884865298,0.041455142,0.041455142,0.0,NaN,NaN,angry
OAF_bought_angry.wav,0.048014138,3.662458e-06,-3.0517578e-05,-0.20916748,0.2217102,-0.018903746547193845,2.5025280935685545,-0.002532959,-0.012969970703125,0.013946533203125,0.02691650390625,0.09749348958333333,0.068359375,0.10409121890839426,4.966726697929937,2.3490412804249643,0.048014134,0.048014134,0.0,NaN,NaN,angry
OAF_hole_angry.wav,0.054232564,-0.000105062725,-0.0004272461,-0.256958,0.26367188,-0.07093842473471185,2.4748219816525037,-0.00021362305,-0.014862060546875,0.01641845703125,0.031280517578125,0.08255615234375,0.045654296875,0.10861886852307763,7.22399981957955,2.8974180732471226,0.054232668,0.054232668,0.0,NaN,NaN,angry
OAF_get_angry.wav,0.042960227,0.00023125348,0.00088500977,-0.21365356,0.23397827,-0.09366087293691777,3.947190049801371,-0.0007324219,-0.007568359375,0.009521484375,0.01708984375,0.08156151107594936,0.0537109375,0.10338079754755179,5.1973094542073355,2.4175883188788454,0.04296085,0.04296085,0.0,NaN,NaN,angry
OAF_good_angry.wav,0.027598692,-6.8465492e-06,0.000579834,-0.13128662,0.12850952,-0.06999024499571117,2.732281025827848,0.0008239746,-0.00860595703125,0.01055908203125,0.0191650390625,0.06721327039930555,0.05126953125,0.06459446881401978,8.441310862608171,2.8628514368161104,0.027598692,0.027598692,0.0,NaN,NaN,angry
OAF_dip_angry.wav,0.056927357,-0.0002894982,-0.00061035156,-0.3336792,0.28668213,-0.11527991101169222,4.616306594734843,-0.00048828125,-0.013031005859375,0.0150146484375,0.028045654296875,0.07738196331521739,0.05126953125,0.08925503018010532,6.820724291543582,2.6978853208079268,0.05692809,0.05692809,0.0,NaN,NaN,angry
OAF_beg_angry.wav,0.036519483,-8.705853e-05,0.00045776367,-0.20910645,0.18728638,-0.0803220754590028,4.303752093387471,0.0010986328,-0.00958251953125,0.010467529296875,0.020050048828125,0.06754777238175676,0.049072265625,0.07794665117915697,5.654498119394624,2.5371361914315798,0.036519583,0.036519583,0.0,NaN,NaN,angry
OAF_keg_angry.wav,0.041019708,-0.00019388,3.0517578e-05,-0.23049927,0.2255249,-0.0685889690124383,6.273152401730012,-0.00079345703,-0.01023101806640625,0.00958251953125,0.01981353759765625,0.0846778759057971,0.06884765625,0.07641939695141094,5.093685059548674,2.1830092796522864,0.041020166,0.041020166,0.0,NaN,NaN,angry
OAF_boat_angry.wav,0.04423292,-9.534164e-05,0.000579834,-0.17614746,0.17837524,-0.004589785217150773,2.109431185253361,0.0009460449,-0.014739990234375,0.01397705078125,0.028717041015625,0.0803985595703125,0.041015625,0.11786930802674773,5.552402803370635,2.597295897333939,0.044233024,0.044233024,0.0,NaN,NaN,angry
OAF_half_angry.wav,0.028324435,-9.889848e-05,-0.0010986328,-0.1716919,0.16201782,0.05046601621569808,4.547529055415466,-0.00390625,-0.00701904296875,0.00897216796875,0.0159912109375,0.09213445216049383,0.0634765625,0.08708595398941167,3.186461055533469,1.8911512432986683,0.028324606,0.028324606,0.0,NaN,NaN,angry
OAF_came_angry.wav,0.063233644,-1.0594364e-05,0.00018310547,-0.31124878,0.27243042,-0.12824779614696113,3.481169073222187,0.0024414062,-0.0130615234375,0.014801025390625,0.027862548828125,0.08315805288461539,0.044677734375,0.10666012751457118,6.9735438907730956,2.7393169470376444,0.063233644,0.063233644,0.0,NaN,NaN,angry
OAF_fat_angry.wav,0.043967415,-6.5648834e-05,0.00021362305,-0.23745728,0.2572937,-0.1840557409523544,4.588963222612094,-0.0009765625,-0.009368896484375,0.01100921630859375,0.02037811279296875,0.16493489583333334,0.0751953125,0.18831243686032784,0.11052676409662077,1.2911358076810324,0.043967463,0.043967463,0.0,NaN,NaN,angry
OAF_chair_angry.wav,0.035028715,-0.0001240319,-0.0010070801,-0.1828003,0.17074585,-0.15101585398015246,4.119929070080679,-0.0014953613,-0.008819580078125,0.01123046875,0.020050048828125,0.1048536424512987,0.08154296875,0.09110156784361546,1.7419271461226309,1.5215121162107346,0.03502893,0.03502893,0.0,NaN,NaN,angry
